Reptile,Northern Copperbelly Water snake,Threatened,Muscatatuck NWR,IN
Reptile,Northern Copperbelly Water Snake,Threatened,Cypress Creek NWR,IL
Reptile,Northern Copperbelly Water snake,Threatened,Patoka River NWR,IN
Reptile,Plymouth Red-bellied Turtle,Endangered,Massasoit NWR,MA
Reptile,Ringed Sawback Turtle,Threatened,Bogue Chitto NWR,"LA, MS"
Reptile,Sand Skink,Threatened,Lake Wales Ridge NWR,FL
Reptile,St. Croix Ground Lizard,Endangered,Green Cay NWR,VI
Snail,Cylindrical lioplax,Endangered,Cahaba River National Wildlife Refuge,AL
Snail,Iowa Pleistocene Snail,Endangered,Driftless Area NWR,IA
Snail,Oahu Tree Snail - Achatinella byronii,Endangered,Oahu Forest NWR,HI
Snail,Oahu Tree Snail - Achatinella decipiens,Endangered,Oahu Forest NWR,HI
Snail,Oahu Tree Snail - Achatinella leucorraphe,Endangered,Oahu Forest NWR,HI
Snail,Oahu Tree Snail - Achatinella sowerbyana,Endangered,Oahu Forest NWR,HI
Snail,Round rocksnail,Threatened,Cahaba River National Wildlife Refuge,AL
Snail,Stock Island Tree Snail,Threatened,National Key Deer Refuge,FL
